"keyID","languageID","text"
88559,fr,Ladon Tyrannos
88559,ru,Ladon Tyrannos
88559,ja,ラドン・ティラノス
88559,zh,专制者拉冬
88377,ko,고급 둠스데이 운용
88377,ru,Advanced Doomsday Operation
88377,de,Advanced Doomsday Operation
88377,en,Advanced Doomsday Operation
88377,es,Operación apocalíptica avanzada
88377,fr,Opération d'arme d'anihilation avancée
88377,ja,上級ドゥームズデイオペレーション
88377,zh,高级末日武器操作技术
88354,ko,미트리데이트 일회용 부스터
88354,fr,Booster volatil Mithridate
88354,ru,Mithridate Volatile Booster
88354,de,Mithridate Volatile Booster
88354,en,Mithridate Volatile Booster
88354,es,Potenciador volátil de Mithridate
88354,ja,揮発性ブースター「ミスリデイト」
88354,zh,解毒剂不稳定增效剂
88353,ko,테리아크 일회용 부스터
88353,fr,Booster volatil Theriac
88353,es,Potenciador volátil de Theriac
88353,de,Theriac Volatile Booster
88353,en,Theriac Volatile Booster
88353,ru,Theriac Volatile Booster
88353,ja,揮発性ブースター「テリアック」
88353,zh,百宝丹不稳定增效剂
88352,ko,발니움 일회용 부스터
88352,en,Balneum Volatile Booster
88352,de,Balneum Volatile Booster
88352,ru,Balneum Volatile Booster
88352,fr,Booster volatil Balneum
88352,es,Potenciador volátil de Balneum
88352,ja,揮発性ブースター「バルネウム」
88352,zh,浴疗不稳定增效剂
88351,ko,비스 바이탈리스 일회용 부스터
88351,fr,Booster volatil Vis Vitalis
88351,es,Potenciador volátil de Vis Vitalis
88351,ru,Vis Vitalis Volatile Booster
88351,de,Vis Vitalis Volatile Booster
88351,en,Vis Vitalis Volatile Booster
88351,ja,揮発性ブースター「ヴィス・ヴァイタリス」
88351,zh,生命力不稳定增效剂
88350,ko,에이기티카 일회용 부스터
88350,de,Aegytica Volatile Booster
88350,en,Aegytica Volatile Booster
88350,ru,Aegytica Volatile Booster
88350,fr,Booster volatil Aegytica
88350,es,Potenciador volátil de Aegytica
88350,zh,埃及不稳定增效剂
88350,ja,揮発性ブースター「アイギュティカ」
88349,ko,럭스 코피스
88349,fr,Lux Kopis
88349,de,Lux Kopis
88349,en,Lux Kopis
88349,ru,Lux Kopis
88349,es,Lux Kopis
88349,ja,ラックス・コピス
88349,zh,圣光双刃曲剑
88348,ko,럭스 발리스트라
88348,en,Lux Ballistra
88348,de,Lux Ballistra
88348,ru,Lux Ballistra
88348,es,Lux Ballistra
88348,fr,Lux Ballistra
88348,ja,ラックス・バリストラ
88348,zh,圣光弩炮
88307,ko,폴모스 배틀쉽
88307,es,Acorazado de Polemos
88307,fr,Cuirassé Polemos
88307,ru,Polemos Battleship
88307,en,Polemos Battleship
88307,de,Polemos Battleship
88307,ja,ポレモスの戦艦
88307,zh,普勒莫斯级战列舰
88273,ko,광대역 방출 제한기 블루프린트 
88273,fr,Plan de construction Limiteur d'émission à large bande 
88273,es,Plano de limitador de emisión de banda ancha 
88273,en,Wideband Emission Limiter Blueprint 
88273,de,Wideband Emission Limiter Blueprint 
88273,ru,Wideband Emission Limiter Blueprint 
88273,ja,ワイドバンド放射減退器の設計図 
88273,zh,宽频发射限制器蓝图 
88272,ko,광대역 방출 증폭장치 블루프린트 
88272,fr,Plan de construction Amplificateur d'émission à large bande 
88272,es,Plano de amplificador de emisión de banda ancha 
88272,en,Wideband Emission Amplifier Blueprint 
88272,de,Wideband Emission Amplifier Blueprint 
88272,ru,Wideband Emission Amplifier Blueprint 
88272,ja,ワイドバンド放射増幅器の設計図 
88272,zh,宽带发射放大器蓝图 
88271,ko,중대역 방출 제한기 블루프린트 
88271,ru,Midband Emission Limiter Blueprint 
88271,de,Midband Emission Limiter Blueprint 
88271,en,Midband Emission Limiter Blueprint 
88271,fr,Plan de construction Limiteur d'émission à bande moyenne 
88271,es,Plano de limitador de emisión de banda media 
88271,ja,ミッドバンド放射減退器の設計図 
88271,zh,中频带发射限制器蓝图 
88270,ko,중대역 방출 증폭장치 블루프린트 
88270,en,Midband Emission Amplifier Blueprint 
88270,de,Midband Emission Amplifier Blueprint 
88270,ru,Midband Emission Amplifier Blueprint 
88270,fr,Plan de construction Amplificateur d'émission à bande moyenne 
88270,es,Plano de amplificador de emisión de banda media 
88270,ja,ミッドバンド放射増幅器の設計図 
88270,zh,中频带发射放大器蓝图 
88269,ko,협대역 방출 제한기 블루프린트 
88269,ru,Narrowband Emission Limiter Blueprint 
88269,de,Narrowband Emission Limiter Blueprint 
88269,en,Narrowband Emission Limiter Blueprint 
88269,fr,Plan de construction Limiteur d'émission à bande étroite 
88269,es,Plano de limitador de emisión de banda estrecha 
88269,ja,ナローバンド放射減退器の設計図 
88269,zh,窄带发射限制器蓝图 
88268,ko,협대역 방출 증폭장치 블루프린트 
88268,en,Narrowband Emission Amplifier Blueprint 
88268,ru,Narrowband Emission Amplifier Blueprint 
88268,de,Narrowband Emission Amplifier Blueprint 
88268,fr,Plan de construction Amplificateur d'émission à bande étroite 
88268,es,Plano de amplificador de emisión de banda estrecha 
88268,ja,ナローバンド放射増幅器の設計図 
88268,zh,窄带发射放大器蓝图 
88267,ko,스트라테고스의 개조된 시즈 모듈 블루프린트
88267,fr,Plan de construction Module de siège modifié 'Strategos'
88267,es,Plano de módulo de asedio modificado de la Strategos
88267,ru,Strategos' Modified Siege Module Blueprint
88267,en,Strategos' Modified Siege Module Blueprint
88267,de,Strategos' Modified Siege Module Blueprint
88267,ja,ストラテゴスの改良型シージモジュールの設計図
88267,zh,将军级改良型会战装备蓝图
88266,ko,스트라테고스의 개조된 시즈 모듈
88266,fr,Module de siège modifié 'Strategos'
88266,es,Módulo de asedio modificado de la Strategos
88266,de,Strategos' Modified Siege Module
88266,ru,Strategos' Modified Siege Module
88266,en,Strategos' Modified Siege Module
88266,ja,ストラテゴスの改良型シージモジュール
88266,zh,将军级改良型会战装备
88265,ko,스트라테고스의 개조된 방열판
88265,es,Disipador de calor modificado de la Strategos
88265,fr,Dissipateur thermique modifié 'Strategos'
88265,de,Strategos' Modified Heat Sink
88265,en,Strategos' Modified Heat Sink
88265,ru,Strategos' Modified Heat Sink
88265,ja,ストラテゴスの改良型放熱機
88265,zh,将军级改良型散热槽
88264,ko,스트라테고스의 개조된 파이터 보조 장치
88264,en,Strategos' Modified Fighter Support Unit
88264,ru,Strategos' Modified Fighter Support Unit
88264,de,Strategos' Modified Fighter Support Unit
88264,es,Unidad de apoyo para cazas modificado de la Strategos
88264,fr,Unité de soutien de chasseur modifiée 'Strategos'
88264,ja,ストラテゴスの改良型戦闘機サポートユニット
88264,zh,将军级改良型战舰辅助单元
88263,ko,'티라노스' 장갑 버스트
88263,es,Estallido de mando de blindaje Tyrannos
88263,fr,Salve de commandement de blindage 'Tyrannos'
88263,ru,‘Tyrannos’ Armor Command Burst
88263,en,‘Tyrannos’ Armor Command Burst
88263,de,‘Tyrannos’ Armor Command Burst
88263,ja,「ティラノス」アーマーコマンドバースト
88263,zh,“专制者”装甲指挥脉冲波
88262,ko,스트라테고스의 개조된 다중스펙트럼 실드 강화장치
88262,es,Endurecedor de escudo multiespectro modificado de Strategos
88262,fr,Renforcement de bouclier multispectre modifié de Strategos
88262,ru,Strategos' Modified Multispectrum Shield Hardener
88262,en,Strategos' Modified Multispectrum Shield Hardener
88262,de,Strategos' Modified Multispectrum Shield Hardener
88262,ja,ストラテゴスの改良型マルチスペクトル・シールドハードナー
88262,zh,将军级改良型多谱式护盾增强器
88261,ko,'비질런트' 실드 버스트
88261,es,Estallido de mando de escudo Vigilant
88261,fr,Salve de commandement de bouclier 'Vigilant'
88261,ru,‘Vigilant’ Shield Command Burst
88261,en,‘Vigilant’ Shield Command Burst
88261,de,‘Vigilant’ Shield Command Burst
88261,ja,「ヴィジラント」シールドコマンドバースト
88261,zh,“警戒”级护盾指挥脉冲波
88259,ko,히칸타 크루저
88259,fr,Croiseur Hikanta
88259,es,Crucero de Hikanta
88259,ru,Hikanta Cruiser
88259,en,Hikanta Cruiser
88259,de,Hikanta Cruiser
88259,ja,ヒカンタの巡洋艦
88259,zh,艾肯达级巡洋舰
88258,ko,코발로스 프리깃
88258,es,Fragata de Kobalos
88258,fr,Frégate Kobalos
88258,ru,Kobalos Frigate
88258,en,Kobalos Frigate
88258,de,Kobalos Frigate
88258,ja,コバロスのフリゲート
88258,zh,科巴洛斯级护卫舰
88233,ko,노동력 장비 활용 III 블루프린트
88233,fr,Plan de construction Méca-outillage de main-d'œuvre 3
88233,es,Plano de herramientas mecánicas para mano de obra 3
88233,ru,Workforce Mecha-Tooling 3 Blueprint
88233,de,Workforce Mecha-Tooling 3 Blueprint
88233,en,Workforce Mecha-Tooling 3 Blueprint
88233,zh,劳动力机械工具3蓝图
88233,ja,労働者向けメカツール3設計図
88232,ko,노동력 장비 활용 II 블루프린트
88232,fr,Plan de construction Méca-outillage de main-d'œuvre 2
88232,es,Plano de herramientas mecánicas para mano de obra 2
88232,en,Workforce Mecha-Tooling 2 Blueprint
88232,ru,Workforce Mecha-Tooling 2 Blueprint
88232,de,Workforce Mecha-Tooling 2 Blueprint
88232,zh,劳动力机械工具2蓝图
88232,ja,労働者向けメカツール2設計図
88231,ko,전력 관리 시설 III 블루프린트
88231,fr,Plan de construction Division de surveillance énergétique 3
88231,es,Plano de división de control de potencia 3
88231,de,Power Monitoring Division 3 Blueprint
88231,en,Power Monitoring Division 3 Blueprint
88231,ru,Power Monitoring Division 3 Blueprint
88231,zh,电力监控部门3蓝图
88231,ja,発電監視部門3設計図
88230,ko,전력 관리 시설 II 블루프린트
88230,fr,Plan de construction Division de surveillance énergétique 2
88230,es,Plano de división de control de potencia 2
88230,de,Power Monitoring Division 2 Blueprint
88230,en,Power Monitoring Division 2 Blueprint
88230,ru,Power Monitoring Division 2 Blueprint
88230,zh,电力监控部门2蓝图
88230,ja,発電監視部門2設計図
88229,es,Herramientas mecánicas para mano de obra 3
88229,ko,노동력 장비 활용 III
88229,fr,Méca-outillage de main-d'œuvre 3
88229,ru,Workforce Mecha-Tooling 3
88229,de,Workforce Mecha-Tooling 3
88229,en,Workforce Mecha-Tooling 3
88229,zh,劳动力机械工具3
88229,ja,労働者向けメカツール3
88228,es,Herramientas mecánicas para mano de obra 2
88228,ko,노동력 장비 활용 II
88228,fr,Méca-outillage de main-d'œuvre 2
88228,en,Workforce Mecha-Tooling 2
88228,ru,Workforce Mecha-Tooling 2
88228,de,Workforce Mecha-Tooling 2
88228,zh,劳动力机械工具2
88228,ja,労働者向けメカツール2
88227,es,División de control de potencia 3
88227,fr,Division de surveillance énergétique 3
88227,ko,전력 관리 시설 III
88227,de,Power Monitoring Division 3
88227,en,Power Monitoring Division 3
88227,ru,Power Monitoring Division 3
88227,zh,电力监控部门3
88227,ja,発電監視部門3
88221,es,División de control de potencia 2
88221,fr,Division de surveillance énergétique 2
88221,ko,전력 관리 시설 II
88221,de,Power Monitoring Division 2
88221,en,Power Monitoring Division 2
88221,ru,Power Monitoring Division 2
88221,zh,电力监控部门2
88221,ja,発電監視部門2
88218,ko,센티넬 MZ 필라멘트 블루프린트
88218,fr,Plan de construction Filament de Sentinel MZ
88218,es,Plano de filamento de Centinela MZ
88218,en,Sentinel MZ Filament Blueprint
88218,ru,Sentinel MZ Filament Blueprint
88218,de,Sentinel MZ Filament Blueprint
88218,ja,センチネルMZフィラメントの設計図
88218,zh,哨兵MZ纤维蓝图
88217,ko,아즈다자 보루 필라멘트 블루프린트
88217,de,Azdaja Redoubt Filament Blueprint
88217,en,Azdaja Redoubt Filament Blueprint
88217,ru,Azdaja Redoubt Filament Blueprint
88217,fr,Plan de construction Filament d'Azdaja Redoubt
88217,es,Plano de filamento de Azdaja Redoubt
88217,ja,アズダジャ・リダウト・フィラメントの設計図
88217,zh,阿兹达加堡垒纤维蓝图
88216,ko,신성 비데트 필라멘트 블루프린트
88216,fr,Plan de construction Filament de Sanctified Vidette
88216,es,Plano de filamento de Vidette Santificada
88216,de,Sanctified Vidette Filament Blueprint
88216,en,Sanctified Vidette Filament Blueprint
88216,ru,Sanctified Vidette Filament Blueprint
88216,ja,サンクティファイド・ヴィデト・フィラメントの設計図
88216,zh,维德特圣域纤维蓝图
88215,ko,콘플럭스 아이리 필라멘트 블루프린트
88215,de,Conflux Eyrie Filament Blueprint
88215,ru,Conflux Eyrie Filament Blueprint
88215,en,Conflux Eyrie Filament Blueprint
88215,fr,Plan de construction Filament de Conflux Eyrie
88215,es,Plano de filamento de Conflux Eyrie
88215,ja,コンフラックス・エイリー・フィラメントの設計図
88215,zh,合流鹰巢纤维蓝图
88214,ko,해방된 바르비칸 필라멘트 블루프린트
88214,de,Liberated Barbican Filament Blueprint
88214,ru,Liberated Barbican Filament Blueprint
88214,en,Liberated Barbican Filament Blueprint
88214,fr,Plan de construction Filament de Liberated Barbican
88214,es,Plano de filamento de Barbican Liberado
88214,ja,リベレイテッド・バービカン・フィラメントの設計図
88214,zh,自由巴比肯纤维蓝图
88213,ru,Machariel Blackbody Drift SKIN
88213,de,Machariel Blackbody Drift SKIN
88213,en,Machariel Blackbody Drift SKIN
88213,ko,마케리엘 '흑체 표류' SKIN
88213,es,SKIN de Deriva de Cuerpo Negro para la Machariel
88213,fr,"SKIN Machariel, édition Dérive de corps noir"
88213,ja,マカリエル用ブラックボディ・ドリフトSKIN
88213,zh,马克瑞级黑体之痕涂装
88212,de,Khizriel Blackbody Drift SKIN
88212,ru,Khizriel Blackbody Drift SKIN
88212,en,Khizriel Blackbody Drift SKIN
88212,ko,키즈리엘 '흑체 표류' SKIN
88212,es,SKIN de Deriva de Cuerpo Negro para la Khizriel
88212,fr,"SKIN Khizriel, édition Dérive de corps noir"
88212,ja,キズリエル用ブラックボディ・ドリフトSKIN
88212,zh,希兹里尔级黑体之痕涂装
88211,de,Cynabal Blackbody Drift SKIN
88211,en,Cynabal Blackbody Drift SKIN
88211,ru,Cynabal Blackbody Drift SKIN
88211,ko,시나발 '흑체 표류' SKIN
88211,fr,"SKIN Cynabal, édition Dérive de corps noir"
88211,es,SKIN de Deriva de Cuerpo Negro para la Cynabal
88211,ja,サイノバル用ブラックボディ・ドリフトSKIN
88211,zh,塞纳波级黑体之痕涂装
88210,en,Mekubal Blackbody Drift SKIN
88210,ru,Mekubal Blackbody Drift SKIN
88210,de,Mekubal Blackbody Drift SKIN
88210,ko,메쿠발 '흑체 표류' SKIN
88210,es,SKIN de Deriva de Cuerpo Negro para la Mekubal
88210,fr,"SKIN Mekubal, édition Dérive de corps noir"
88210,ja,メクバル用ブラックボディ・ドリフトSKIN
88210,zh,梅库巴尔级黑体之痕涂装
88209,de,Dramiel Blackbody Drift SKIN
88209,en,Dramiel Blackbody Drift SKIN
88209,ru,Dramiel Blackbody Drift SKIN
88209,ko,드라미엘 '흑체 표류' SKIN
88209,es,SKIN de Deriva de Cuerpo Negro para la Dramiel
88209,fr,"SKIN Dramiel, édition Dérive de corps noir"
88209,ja,ドラミエル用ブラックボディ・ドリフトSKIN
88209,zh,德拉米尔级黑体之痕涂装
88206,ko,콘플럭스 아이리 필라멘트
88206,de,Conflux Eyrie Filament
88206,ru,Conflux Eyrie Filament
88206,en,Expired Conflux Eyrie Filament
88206,fr,Filament de Conflux Eyrie
88206,es,Filamento de Conflux Eyrie
88206,ja,コンフラックス・エイリー・フィラメント
88206,zh,合流鹰巢纤维
88205,ko,해방된 바르비칸 필라멘트
88205,en,Expired Liberated Barbican Filament
88205,fr,Filament de Liberated Barbican
88205,es,Filamento de Barbican Liberado
88205,de,Liberated Barbican Filament
88205,ru,Liberated Barbican Filament
88205,ja,リベレイテッド・バービカン・フィラメント
88205,zh,自由巴比肯纤维
88204,en,Expired Sentinel MZ Filament
88204,fr,Filament de Sentinel MZ
88204,es,Filamento de Centinela MZ
88204,ko,센티넬 MZ 필라멘트
88204,de,Sentinel MZ Filament
88204,ru,Sentinel MZ Filament
88204,ja,センチネルMZフィラメント
